age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
33,management,married,high.school,unknown,yes,no,telephone,may,wed,110,1,nonexistent,no
46,blue-collar,married,basic.9y,unknown,yes,no,telephone,apr,mon,125,3,failure,no
30,services,single,high.school,no,yes,no,cellular,may,mon,213,2,failure,no
29,admin.,single,university.degree,no,no,no,telephone,may,tue,169,2,nonexistent,no
32,entrepreneur,married,high.school,no,no,no,telephone,may,fri,248,3,nonexistent,no
37,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,163,1,failure,no
38,blue-collar,married,unknown,no,yes,no,cellular,nov,mon,376,1,nonexistent,no
45,technician,married,high.school,no,yes,no,cellular,jul,tue,88,5,nonexistent,no
49,management,married,university.degree,no,yes,no,cellular,nov,tue,197,1,nonexistent,no
30,technician,married,university.degree,no,no,no,cellular,aug,thu,66,2,nonexistent,no
28,blue-collar,divorced,high.school,no,yes,yes,cellular,jul,tue,214,1,nonexistent,no
28,technician,married,basic.9y,no,yes,no,cellular,apr,thu,550,1,nonexistent,no
39,housemaid,married,university.degree,no,yes,no,telephone,may,mon,167,2,nonexistent,no
55,services,married,basic.6y,no,no,no,telephone,may,thu,43,2,nonexistent,no
41,admin.,single,high.school,no,no,yes,telephone,may,mon,36,5,nonexistent,no
55,retired,married,basic.4y,no,no,no,cellular,aug,fri,61,1,failure,no
44,management,married,high.school,unknown,no,no,cellular,jul,mon,164,1,nonexistent,no
27,student,divorced,unknown,no,no,no,telephone,sep,wed,36,1,nonexistent,no
33,services,single,high.school,no,yes,no,telephone,may,fri,466,2,nonexistent,no
54,retired,divorced,basic.4y,no,yes,no,telephone,may,tue,550,2,nonexistent,no
55,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,374,1,nonexistent,yes
41,unemployed,married,university.degree,no,no,no,cellular,may,thu,142,3,nonexistent,no
29,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,tue,550,1,nonexistent,no
55,retired,divorced,basic.9y,unknown,yes,no,telephone,may,fri,124,1,nonexistent,no
30,admin.,married,professional.course,no,yes,no,cellular,jun,thu,80,1,nonexistent,no
27,services,single,basic.9y,no,no,no,telephone,may,mon,93,2,nonexistent,no
28,services,married,high.school,no,yes,no,cellular,may,mon,550,2,nonexistent,no
33,services,married,professional.course,no,yes,no,cellular,may,tue,335,2,nonexistent,no
32,admin.,married,high.school,no,no,no,cellular,may,thu,104,1,failure,no
52,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,127,2,nonexistent,no
55,retired,married,high.school,no,yes,no,cellular,apr,thu,165,5,nonexistent,yes
35,management,married,university.degree,no,yes,no,cellular,nov,mon,121,1,nonexistent,no
26,student,single,high.school,unknown,yes,no,cellular,jul,tue,154,2,nonexistent,no
35,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,127,5,nonexistent,no
45,admin.,single,high.school,no,no,no,telephone,jun,wed,192,5,nonexistent,no
50,technician,married,professional.course,no,no,no,cellular,apr,fri,93,1,nonexistent,no
33,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,296,1,nonexistent,no
37,services,divorced,high.school,no,no,no,telephone,jul,tue,125,3,nonexistent,no
34,admin.,single,university.degree,no,no,no,telephone,may,fri,234,1,nonexistent,no
54,technician,married,basic.9y,no,no,no,cellular,aug,wed,196,2,nonexistent,no
45,self-employed,married,basic.4y,no,no,no,cellular,aug,thu,65,2,nonexistent,no
50,technician,single,professional.course,no,yes,yes,cellular,jun,thu,78,1,nonexistent,no
37,admin.,single,high.school,no,no,no,cellular,jul,mon,71,5,nonexistent,no
29,management,married,university.degree,no,yes,no,cellular,nov,thu,120,1,nonexistent,no
40,admin.,married,high.school,no,yes,no,cellular,aug,tue,195,1,nonexistent,no
55,retired,married,basic.4y,no,yes,no,cellular,aug,thu,550,1,nonexistent,yes
46,technician,divorced,professional.course,no,yes,no,cellular,jul,tue,387,5,nonexistent,no
44,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,apr,mon,36,3,failure,no
34,technician,married,professional.course,unknown,yes,no,cellular,jul,wed,75,5,nonexistent,no
55,management,divorced,university.degree,no,yes,no,telephone,may,fri,550,1,nonexistent,no
31,housemaid,married,university.degree,unknown,no,no,cellular,nov,tue,110,1,nonexistent,no
41,unemployed,married,basic.9y,unknown,yes,yes,telephone,may,mon,550,4,nonexistent,yes
42,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,104,1,nonexistent,no
47,management,married,basic.4y,unknown,no,no,telephone,may,mon,550,1,nonexistent,yes
55,technician,married,professional.course,no,no,no,cellular,nov,fri,113,1,failure,no
55,retired,married,basic.9y,unknown,yes,yes,cellular,aug,wed,117,3,nonexistent,no
33,technician,single,university.degree,no,no,no,cellular,may,mon,284,4,nonexistent,no
55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,179,2,nonexistent,no
40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,154,1,nonexistent,no
35,admin.,married,high.school,no,yes,no,cellular,nov,tue,84,1,nonexistent,no
55,retired,divorced,basic.4y,no,no,no,cellular,apr,thu,220,2,failure,no
34,services,married,university.degree,no,no,no,cellular,may,thu,70,1,failure,no
33,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,125,3,nonexistent,no
35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,447,3,nonexistent,no
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,189,3,nonexistent,no
37,management,single,university.degree,no,yes,no,cellular,may,tue,42,1,failure,no
52,management,married,high.school,unknown,yes,no,telephone,may,fri,113,4,nonexistent,no
27,admin.,single,university.degree,no,yes,no,cellular,jul,tue,490,5,nonexistent,no
27,unknown,single,high.school,unknown,yes,yes,cellular,may,mon,154,1,failure,no
30,technician,single,university.degree,no,yes,yes,cellular,nov,thu,224,1,nonexistent,no
28,services,single,university.degree,no,no,no,telephone,jun,mon,215,1,nonexistent,no
33,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,64,1,nonexistent,no
53,entrepreneur,married,university.degree,no,no,no,cellular,jul,mon,304,1,nonexistent,no
35,admin.,single,university.degree,no,no,yes,cellular,aug,wed,448,2,nonexistent,no
27,blue-collar,single,basic.9y,no,no,yes,telephone,jun,thu,550,2,nonexistent,no
36,technician,married,high.school,no,no,no,cellular,aug,fri,314,3,nonexistent,no
32,technician,single,high.school,no,yes,no,cellular,aug,mon,550,3,nonexistent,yes
35,blue-collar,single,unknown,no,yes,no,cellular,jul,mon,36,5,nonexistent,no
36,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,273,1,nonexistent,no
39,admin.,married,high.school,no,yes,no,cellular,dec,wed,110,3,failure,no
32,services,single,high.school,no,no,no,cellular,may,fri,123,3,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,sep,thu,154,1,nonexistent,no
36,blue-collar,single,high.school,no,no,no,telephone,may,mon,396,2,nonexistent,no
28,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,61,5,nonexistent,no
41,services,single,university.degree,no,yes,no,cellular,aug,fri,142,1,success,yes
38,admin.,divorced,university.degree,no,yes,no,telephone,oct,mon,293,3,nonexistent,no
34,services,married,professional.course,no,yes,yes,cellular,may,mon,550,3,nonexistent,no
31,technician,single,university.degree,no,no,no,cellular,jul,fri,85,1,nonexistent,no
54,retired,divorced,university.degree,no,yes,no,cellular,may,fri,193,2,nonexistent,no
37,blue-collar,married,basic.4y,no,no,yes,cellular,apr,fri,125,4,nonexistent,no
50,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,137,1,nonexistent,no
42,technician,married,basic.6y,no,no,no,cellular,nov,tue,166,2,failure,no
43,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,156,3,nonexistent,no
55,entrepreneur,divorced,university.degree,no,yes,yes,cellular,nov,thu,68,1,nonexistent,no
31,services,married,high.school,no,yes,no,telephone,may,thu,183,5,nonexistent,no
26,student,single,basic.9y,no,no,no,cellular,mar,mon,42,4,nonexistent,no
38,entrepreneur,married,high.school,no,yes,no,cellular,nov,mon,63,2,nonexistent,no
48,blue-collar,married,professional.course,no,no,no,cellular,may,thu,146,2,failure,no
39,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,36,5,nonexistent,no
31,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,fri,550,2,nonexistent,yes
42,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,200,1,nonexistent,no
51,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,152,2,nonexistent,no
54,technician,married,basic.9y,no,no,no,cellular,nov,tue,293,3,failure,yes
37,technician,single,university.degree,no,yes,no,telephone,may,tue,550,2,nonexistent,no
34,admin.,single,university.degree,no,yes,no,cellular,may,wed,36,1,failure,no
40,services,married,high.school,no,yes,no,telephone,oct,tue,144,1,failure,yes
38,student,single,unknown,no,no,yes,cellular,mar,mon,248,1,success,yes
27,services,married,high.school,no,yes,no,telephone,jun,fri,172,3,nonexistent,no
28,admin.,single,university.degree,no,yes,no,telephone,may,tue,138,2,nonexistent,no
55,blue-collar,married,basic.4y,no,no,yes,cellular,jul,wed,471,2,nonexistent,yes
39,services,married,high.school,no,yes,yes,cellular,jul,tue,197,4,nonexistent,no
48,technician,married,university.degree,no,yes,no,cellular,aug,tue,189,2,nonexistent,no
29,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,thu,550,3,nonexistent,no
33,self-employed,single,high.school,no,yes,no,cellular,may,tue,337,1,failure,no
26,services,single,high.school,no,yes,no,cellular,jul,wed,242,1,nonexistent,no
35,admin.,married,high.school,no,yes,no,telephone,may,thu,228,3,nonexistent,no
39,technician,married,university.degree,no,no,yes,cellular,jun,tue,434,2,failure,yes
55,retired,married,unknown,no,no,no,cellular,sep,thu,60,1,nonexistent,no
51,blue-collar,married,university.degree,no,yes,no,cellular,may,fri,99,3,nonexistent,no
31,admin.,single,university.degree,no,yes,no,cellular,may,wed,157,1,failure,no
48,housemaid,married,basic.9y,no,yes,no,cellular,aug,tue,159,2,nonexistent,no
32,housemaid,single,basic.4y,no,yes,no,telephone,may,thu,117,1,nonexistent,no
32,admin.,single,university.degree,no,no,yes,telephone,jun,wed,174,1,nonexistent,no
26,services,single,university.degree,no,yes,no,telephone,may,tue,139,4,nonexistent,no
26,technician,single,professional.course,no,no,yes,telephone,jun,thu,150,2,nonexistent,no
30,admin.,divorced,high.school,no,yes,no,cellular,may,wed,422,1,failure,no
55,services,married,unknown,no,yes,no,cellular,nov,fri,56,2,failure,no
40,unemployed,married,university.degree,unknown,yes,no,cellular,jul,wed,113,1,nonexistent,no
41,technician,married,high.school,no,no,no,cellular,aug,mon,69,3,nonexistent,no
32,admin.,married,university.degree,no,no,no,cellular,jul,thu,189,2,nonexistent,no
42,unemployed,married,unknown,no,yes,yes,cellular,aug,thu,250,4,success,yes
50,admin.,married,university.degree,no,yes,no,telephone,may,wed,550,1,nonexistent,no
38,technician,single,high.school,no,no,no,cellular,mar,fri,154,3,failure,no
34,admin.,married,high.school,no,no,yes,cellular,may,wed,550,1,nonexistent,no
39,admin.,divorced,high.school,no,no,no,cellular,jul,tue,550,5,nonexistent,no
26,management,single,university.degree,no,no,no,cellular,jul,tue,517,2,nonexistent,no
36,services,married,high.school,no,no,no,cellular,jul,wed,98,3,nonexistent,no
38,services,divorced,high.school,no,no,no,cellular,jul,thu,503,1,nonexistent,no
35,technician,single,high.school,no,no,no,cellular,nov,wed,515,5,nonexistent,no
36,management,married,basic.6y,unknown,yes,no,telephone,jul,fri,124,2,nonexistent,no
31,admin.,single,university.degree,no,yes,no,telephone,oct,fri,118,1,nonexistent,no
55,management,married,university.degree,no,no,no,cellular,aug,fri,222,3,nonexistent,no
26,admin.,married,professional.course,no,no,yes,telephone,jun,mon,266,3,nonexistent,no
34,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,151,1,nonexistent,no
26,student,single,unknown,no,no,no,cellular,may,mon,288,5,nonexistent,yes
43,management,married,university.degree,unknown,no,no,cellular,jul,mon,240,1,nonexistent,no
26,admin.,single,high.school,no,no,no,cellular,jul,mon,452,1,success,yes
33,services,married,high.school,no,no,no,cellular,nov,tue,102,1,nonexistent,no
32,admin.,married,university.degree,no,yes,no,cellular,nov,fri,78,1,failure,no
51,unemployed,divorced,university.degree,unknown,yes,no,cellular,nov,wed,120,2,failure,no
37,technician,single,professional.course,no,yes,no,cellular,aug,mon,101,2,nonexistent,no
52,admin.,married,university.degree,no,yes,no,cellular,may,tue,550,2,nonexistent,yes
52,entrepreneur,single,university.degree,unknown,yes,no,cellular,nov,mon,472,2,nonexistent,no
55,unknown,married,unknown,unknown,yes,no,telephone,may,thu,285,2,nonexistent,no
48,services,married,high.school,no,yes,yes,cellular,may,wed,154,5,nonexistent,no
27,admin.,single,high.school,no,yes,no,telephone,may,tue,390,2,nonexistent,no
34,technician,single,university.degree,no,yes,no,telephone,may,tue,186,1,nonexistent,no
34,technician,married,professional.course,unknown,no,yes,cellular,jul,fri,431,1,nonexistent,no
48,admin.,married,university.degree,no,no,no,cellular,nov,fri,233,1,nonexistent,no
31,admin.,married,high.school,no,yes,no,cellular,jul,tue,305,2,nonexistent,no
36,housemaid,married,basic.6y,no,no,no,cellular,aug,mon,53,3,nonexistent,no
55,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,76,1,nonexistent,no
37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,97,2,nonexistent,no
30,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,152,2,nonexistent,yes
55,management,married,university.degree,unknown,no,no,telephone,jun,mon,403,5,nonexistent,no
41,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,327,2,nonexistent,no
32,technician,single,professional.course,no,yes,no,cellular,jul,wed,156,2,nonexistent,no
51,housemaid,married,unknown,no,yes,no,cellular,aug,fri,121,1,nonexistent,no
36,blue-collar,divorced,high.school,no,no,no,telephone,jun,wed,68,1,nonexistent,no
40,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,43,5,nonexistent,no
33,technician,married,professional.course,no,no,yes,telephone,jun,tue,46,1,nonexistent,no
29,admin.,single,professional.course,no,yes,no,cellular,apr,thu,130,2,nonexistent,no
34,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,36,3,nonexistent,no
36,blue-collar,single,basic.9y,unknown,no,no,telephone,may,tue,201,2,nonexistent,no
47,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,384,5,nonexistent,no
54,admin.,married,basic.9y,no,no,no,cellular,nov,mon,238,1,nonexistent,no
28,unemployed,single,university.degree,no,no,yes,cellular,aug,thu,74,2,nonexistent,no
47,entrepreneur,married,university.degree,no,no,no,cellular,may,fri,376,2,nonexistent,no
47,housemaid,divorced,basic.4y,unknown,no,no,cellular,jul,mon,357,1,nonexistent,no
45,services,married,high.school,unknown,no,no,cellular,aug,mon,138,2,nonexistent,no
43,unemployed,divorced,basic.9y,no,yes,yes,telephone,jul,mon,41,2,nonexistent,no
31,blue-collar,single,professional.course,no,no,yes,telephone,jul,tue,186,1,nonexistent,no
45,admin.,married,basic.9y,unknown,yes,yes,telephone,may,wed,211,2,nonexistent,no
39,services,married,high.school,no,yes,yes,cellular,may,tue,200,1,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,cellular,jun,mon,86,1,nonexistent,no
39,retired,divorced,basic.4y,no,yes,no,cellular,may,tue,188,1,nonexistent,no
41,technician,married,university.degree,no,yes,no,cellular,nov,fri,36,5,nonexistent,no
27,services,single,high.school,no,no,no,telephone,jul,thu,101,5,nonexistent,no
35,blue-collar,single,high.school,no,no,no,cellular,oct,fri,550,1,success,no
44,admin.,married,high.school,no,no,yes,cellular,aug,tue,96,1,nonexistent,no
34,entrepreneur,married,high.school,no,yes,yes,cellular,may,thu,97,1,failure,no
35,entrepreneur,married,basic.9y,no,yes,no,telephone,may,wed,295,2,nonexistent,no
41,self-employed,divorced,professional.course,no,no,no,cellular,jul,fri,550,2,nonexistent,yes
38,admin.,single,university.degree,no,yes,no,cellular,may,fri,132,1,nonexistent,no
51,technician,married,university.degree,no,yes,no,cellular,mar,thu,278,2,nonexistent,no
32,blue-collar,married,high.school,no,no,no,cellular,jul,wed,259,2,nonexistent,no
53,unemployed,married,basic.6y,unknown,yes,no,cellular,jul,mon,131,3,nonexistent,no
55,retired,divorced,basic.4y,no,yes,no,cellular,sep,thu,143,2,failure,yes
55,management,married,basic.4y,unknown,yes,no,cellular,nov,tue,131,4,failure,yes
44,services,married,basic.9y,no,yes,no,telephone,jun,wed,162,2,nonexistent,no
50,technician,married,high.school,unknown,yes,yes,telephone,jun,fri,111,1,nonexistent,no
55,retired,single,basic.4y,no,no,no,cellular,nov,mon,347,4,success,yes
26,student,single,basic.9y,no,yes,no,telephone,oct,tue,550,3,nonexistent,yes
55,entrepreneur,married,university.degree,unknown,no,no,telephone,may,fri,107,4,nonexistent,no
26,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,72,2,failure,no
40,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,227,1,nonexistent,no
38,technician,married,unknown,unknown,unknown,unknown,telephone,may,wed,162,2,nonexistent,no
45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,313,5,nonexistent,no
37,management,single,basic.9y,no,yes,no,cellular,may,mon,189,1,nonexistent,no
36,technician,single,professional.course,no,no,no,telephone,may,tue,211,2,nonexistent,no
32,admin.,married,university.degree,no,no,yes,cellular,aug,tue,301,3,nonexistent,no
